,values,task,feature,category
21538,19.595757,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21539,6.3150673,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21540,15.841345,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21541,19.141037,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21542,15.713213,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21543,19.527378,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21544,4.208864,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21545,19.097685,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21546,4.373253,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21547,4.253605,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21548,3.7313719,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21549,6.6997795,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21550,7.9148045,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21551,3.1977234,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21552,5.5161304,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21553,8.323326,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21554,14.118551,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21555,21.691488,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21556,4.487789,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21557,5.858124,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21558,5.4106255,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21559,6.0727806,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21560,5.0955067,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21561,14.204525,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21562,15.594662,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21563,6.992834,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21564,5.10952,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21565,2.8056717,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21566,3.8518639,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21567,17.470768,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21568,6.248192,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21569,5.980566,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21570,9.439629,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21571,17.794552,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21572,13.095814,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21573,5.500126,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21574,5.61401,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21575,16.42388,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21576,24.180288,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21577,15.555342,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21578,9.18984,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21579,4.743765,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21580,2.4765205,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21581,14.30537,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21582,20.522293,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21583,7.55789,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21584,4.224476,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21585,19.239254,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21586,6.278595,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21587,7.83762,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21588,14.349016,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21589,5.239378,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21590,3.4475613,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21591,6.297348,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21592,4.485382,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21593,3.0072975,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21594,4.993286,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21595,10.834217,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21596,17.584896,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21597,12.664122,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21598,13.325724,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21599,19.196157,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21600,7.37685,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21601,12.978304,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21602,5.879408,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21603,10.527272,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21604,6.119047,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21605,13.99296,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21606,4.9880314,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21607,14.550968,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21608,18.713118,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21609,19.736292,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21610,5.1642723,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21611,4.2443256,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21612,4.5883255,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21613,4.123871,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21614,5.9273205,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21615,6.2157803,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21616,9.275732,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21617,14.3126335,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21618,20.48501,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21619,8.4548645,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21620,4.922842,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21621,20.36259,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21622,5.364647,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21623,9.648396,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21624,6.8507347,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21625,8.224159,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21626,13.351191,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21627,20.759941,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21628,4.3661385,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21629,4.0119476,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21630,5.973877,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21631,5.2148476,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21632,4.0713444,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21633,19.568758,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21634,13.388317,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21635,8.844828,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21636,14.790674,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21637,3.9617062,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21638,5.3690834,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21639,5.5423393,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21640,5.618269,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21641,11.658344,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21642,6.8471317,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21643,4.233509,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21644,3.9140415,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21645,17.438082,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21646,14.250702,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21647,7.6599636,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21648,2.9405022,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21649,11.95998,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21650,5.826544,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21651,13.462875,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21652,5.390482,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21653,9.575123,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21654,7.3669624,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21655,2.7292328,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21656,19.86647,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21657,6.8195477,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21658,9.691179,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21659,10.097912,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21660,36.485672,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21661,13.504459,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21662,4.9985733,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21663,2.948204,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21664,3.7358532,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21665,4.183918,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21666,14.678492,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21667,12.618385,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21668,9.570108,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21669,13.526958,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21670,14.817749,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21671,10.062252,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21672,14.514528,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21673,3.8746662,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21674,7.2923946,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21675,12.240767,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21676,5.1335564,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21677,6.2206974,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21678,2.5979424,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21679,4.1602554,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21680,3.7431889,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21681,2.8154583,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21682,4.5378914,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21683,12.529461,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21684,4.089813,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21685,3.8915844,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21686,6.5463295,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21687,3.953226,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21688,4.696892,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21689,9.852928,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21690,2.21834,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21691,2.9937706,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21692,14.558489,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21693,12.566282,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21694,3.7840195,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21695,8.715691,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21696,5.3785973,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21697,12.081625,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21698,4.4379807,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21699,3.934063,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21700,11.961103,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21701,6.5580063,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21702,3.737629,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21703,3.8882828,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21704,14.122137,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21705,12.10915,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21706,9.910406,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21707,6.182995,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21708,5.4460316,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21709,4.866907,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21710,15.143963,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21711,5.846161,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21712,4.655142,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21713,4.6305866,pic,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,frequency
21714,252.47644,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21715,210.173,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21716,145.64465,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21717,365.6644,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21718,229.81941,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21719,317.91595,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21720,180.70642,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21721,298.26263,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21722,659.94904,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21723,220.71866,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21724,290.96817,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21725,264.7916,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21726,111.72352,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21727,299.23303,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21728,304.37997,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21729,442.6157,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21730,391.34473,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21731,223.79135,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21732,207.31645,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21733,514.8769,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21734,344.95932,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21735,440.01425,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21736,157.59312,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21737,445.0716,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21738,133.28844,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21739,310.24933,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21740,200.64508,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21741,411.38727,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21742,174.14276,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21743,264.46307,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21744,212.2992,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21745,355.65097,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21746,266.09613,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21747,456.8327,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21748,168.46884,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21749,291.25735,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21750,163.97673,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21751,132.5205,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21752,122.50924,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21753,126.60378,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21754,160.88838,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21755,246.5324,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21756,363.6604,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21757,566.5365,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21758,368.29614,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21759,174.56194,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21760,158.15714,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21761,185.02477,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21762,235.22249,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21763,330.00677,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21764,568.0676,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21765,135.66791,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21766,474.55966,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21767,434.38498,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21768,150.47844,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21769,283.5577,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21770,214.13326,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21771,345.19904,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21772,344.54224,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21773,354.94196,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21774,290.73636,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21775,360.4988,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21776,301.3665,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21777,401.26065,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21778,354.3842,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21779,89.2774,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21780,483.48322,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21781,254.38608,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21782,372.3658,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21783,534.7193,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21784,175.12822,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21785,245.53415,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21786,260.4482,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21787,365.15402,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21788,201.31374,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21789,428.7921,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21790,168.5964,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21791,627.3651,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21792,245.42392,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21793,290.77646,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21794,274.53098,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21795,312.29828,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21796,379.90338,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21797,351.0811,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21798,326.45724,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21799,174.21295,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21800,544.677,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21801,218.06558,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21802,347.36316,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21803,270.90045,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21804,424.57596,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21805,235.56808,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21806,220.7983,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21807,304.92474,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21808,385.92096,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21809,305.5262,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21810,297.4209,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21811,153.38553,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21812,304.48,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21813,313.28366,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21814,359.75037,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21815,433.87674,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21816,376.1954,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21817,172.89061,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21818,389.34793,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21819,231.6951,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21820,457.05798,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21821,358.22708,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21822,260.67264,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21823,222.22763,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21824,342.73514,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21825,460.02466,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21826,429.76495,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21827,281.78455,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21828,215.96878,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21829,208.48782,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21830,291.23843,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21831,469.56827,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21832,559.43054,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21833,445.6661,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21834,205.88528,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21835,415.7468,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21836,231.3914,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21837,366.35248,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21838,201.79643,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
21839,337.35355,pic,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,frequency
